Record ID,Whop Community,Question,Answer
9a37d045-e9b1-4b66-a97b-ad6407a2df99,Eidi Automated Airdrop Farming,How do I set up Bolt Btc?,You can follow along with our step by step guide to setup Bolt in your discord server: https://bolt.gizmolab.io/ordinals-brc-20s/bolt-btc
9a37d045-e9b1-4b66-a97b-ad6407a2df99,Eidi Automated Airdrop Farming,What security measures are in place?,Our bot incorporates advanced security measures and fraud prevention to safeguard your assets.
c9c19e78-558a-4ec8-8d3a-3b70277c88b4,Bolt BTC NFTs,How do I set up Bolt Btc?,You can follow along with our step by step guide to setup Bolt in your discord server: https://bolt.gizmolab.io/ordinals-brc-20s/bolt-btc
c9c19e78-558a-4ec8-8d3a-3b70277c88b4,Bolt BTC NFTs,What platforms does Bolt support?,Bolt supports multiple platforms across various chains for comprehensive NFT market updates.
77fcb84d-6275-4d95-adf2-0d8e6cae55f2,Bolt BTC Alerts,How do I set up Bolt Btc?,You can follow along with our step by step guide to setup Bolt in your discord server: https://bolt.gizmolab.io/ordinals-brc-20s/bolt-btc
850e0803-e6d4-4a07-8a2a-5f4f263eae8e,Bolt BTC Custom NFT Bot,How do I set up Bolt Btc?,You can follow along with our step by step guide to setup Bolt in your discord server: https://bolt.gizmolab.io/ordinals-brc-20s/bolt-btc
850e0803-e6d4-4a07-8a2a-5f4f263eae8e,Bolt BTC Custom NFT Bot,What markets does Bolt BTC cover?,Bolt BTC provides alerts and tracking for the Bitcoin blockchain
3677f376-0b9f-4d19-b362-aab01089863c,Bolt BTC,How do I set up Bolt Btc?,You can follow along with our step by step guide to setup Bolt in your discord server: https://bolt.gizmolab.io/ordinals-brc-20s/bolt-btc
3677f376-0b9f-4d19-b362-aab01089863c,Bolt BTC,What platforms does Bolt BTC support?,Bolt BTC is specifically designed for use within Discord servers.
7960f64c-438e-4b8b-8bf9-f8fd40b3830b,Exclusive Access Monthly,What is the cancelation and/or refund policy?,No refunds once charged.
7960f64c-438e-4b8b-8bf9-f8fd40b3830b,Exclusive Access Monthly,Is Traders Wealth Lounge a registered broker/dealer?,No
7960f64c-438e-4b8b-8bf9-f8fd40b3830b,Exclusive Access Monthly,What is your terms of service?,Consent to disclaimer and terms. Trading is risky; use paper accounts.
7960f64c-438e-4b8b-8bf9-f8fd40b3830b,Exclusive Access Monthly,How can I cancel my subscription?,Cancel via TradersWealthLounge.com or within your Whop account.
9413628b-ca67-46b0-9e37-5fc0b2f4cf77,3 Month Premium Access,What is the cancelation and/or refund policy?,No refunds after charge. Cancel anytime.
9413628b-ca67-46b0-9e37-5fc0b2f4cf77,3 Month Premium Access,Is Traders Wealth Lounge a registered broker/dealer and/or licensed financial advisor?,TWL is not registered as an investment advisor or broker/dealer. Content is for educational purposes.
9413628b-ca67-46b0-9e37-5fc0b2f4cf77,3 Month Premium Access,What is your terms of service?,Entering TWL means agreeing to our disclaimer. Use paper trading for signals. Trading is risky.
9413628b-ca67-46b0-9e37-5fc0b2f4cf77,3 Month Premium Access,How can I cancel my subscription?,Cancel via 'Manage your subscription' on our website. Effective next billing cycle. No refunds.
a0a6f3fc-e691-48fb-bbce-8cce44a3626d,GOOD Vibez Snipergang,What's included in the alerts?,We provide real-time alerts for stocks
a0a6f3fc-e691-48fb-bbce-8cce44a3626d,GOOD Vibez Snipergang,What is your refund/cancellation policy?,Cancel via Whop Dashboard. Refunds considered case-by-case. Email officialgoodvt@gmail.com for requests.
a0a6f3fc-e691-48fb-bbce-8cce44a3626d,GOOD Vibez Snipergang,How many alerts can I expect per day?,Alerts vary based on trade type and analysts followed. Customize your experience by opting in or out.
a0a6f3fc-e691-48fb-bbce-8cce44a3626d,GOOD Vibez Snipergang,Can I do this?,YES you can! Join US Now!
b9be0ed6-fbb3-4881-8fcf-33589b5f6191,GOOD Vibez Just Alerts,What's included in the alerts?,Real-time alerts for stocks
b9be0ed6-fbb3-4881-8fcf-33589b5f6191,GOOD Vibez Just Alerts,What is your refund/cancellation policy?,Subscriptions are non-refundable. Cancel before your invoice date via Whop Dashboard or email us for assistance.
b9be0ed6-fbb3-4881-8fcf-33589b5f6191,GOOD Vibez Just Alerts,How many alerts can I expect per day?,Varies by trade type and analysts you follow; customize your experience based on your preferences.
b9be0ed6-fbb3-4881-8fcf-33589b5f6191,GOOD Vibez Just Alerts,Can I do this?,YES you can! Join US Now!
ce621c6a-0940-4ed8-9e87-3e8a0e468459,Bulls Corner 7 Day Trial,How many alerts In a week and what's the average win rate?,There are about 15-20 alerts per week with an average weekly win rate of 85-95%.
ce621c6a-0940-4ed8-9e87-3e8a0e468459,Bulls Corner 7 Day Trial,What time does Live trading start and end?,Live trading starts 15 min before open and goes for 2-2.5 hrs
650b4a9b-31a2-4ec3-8155-55221ad8c49b,Bulls Corner Premium,How many alerts In a week and whats the average win rate?,There are about 15-20 alerts per week with an average weekly win rate of 85-95%.
650b4a9b-31a2-4ec3-8155-55221ad8c49b,Bulls Corner Premium,What time the Live trading starts and ends?,Live trading starts 15 min before open and goes for 2-2.5 hrs
ba0bcf0a-2c3f-44ed-9bab-c7f0f65d6808,Certified Crypto Pro,How much do i need to invest?,CC Pro is an educational platform
ba0bcf0a-2c3f-44ed-9bab-c7f0f65d6808,Certified Crypto Pro,I'm a total beginner,Yes
ba0bcf0a-2c3f-44ed-9bab-c7f0f65d6808,Certified Crypto Pro,I have over $10,Yes
ba0bcf0a-2c3f-44ed-9bab-c7f0f65d6808,Certified Crypto Pro,How do I access the Discord after I have subscribed?,After checkout
ba0bcf0a-2c3f-44ed-9bab-c7f0f65d6808,Certified Crypto Pro,Is Certified Crypto the same as Crypto Glasgow?,Certified Crypto is the online community brand of Crypto Consultancy Glasgow.
d07626d8-5193-458e-9560-d75e9e439a65,Pips & Ticks Premium,What's Your Refund Policy?,All Sales Are Final
d07626d8-5193-458e-9560-d75e9e439a65,Pips & Ticks Premium,How can I access live trading sessions?,Join our community and access live sessions from Tuesday to Friday.
3cafe837-1b0a-44ac-9955-f51445586555,1:1 Coaching (Non Refundable),What's Your Refund Policy?,All Sales Are Final
3cafe837-1b0a-44ac-9955-f51445586555,1:1 Coaching (Non Refundable),What trading sessions are available?,Live trading is available Tuesday through Friday covering various global markets.
db649880-d613-4210-bc61-62a23c191977,DTE Investing Group,What is the cost to join the DTE Investing Group?,Join our community on Discord for a one-time fee of $100.
db649880-d613-4210-bc61-62a23c191977,DTE Investing Group,How can I earn commissions?,Earn unlimited 25% commissions per sale by referring others to our community.
bcc06bd7-c1b6-49ec-ac4c-8d87a24f34f4,SESHFX Elite Mentorship,What makes SESHFX Elite unique?,It offers full trading models and theories
bcc06bd7-c1b6-49ec-ac4c-8d87a24f34f4,SESHFX Elite Mentorship,How often are the live sessions held?,Live sessions are held several times a week across multiple time zones.
744ddda9-c0c6-4d10-a3c2-9e906d768230,SESHFX Elite Premium,What is included in the SESHFX Elite Premium?,Access to private channels
744ddda9-c0c6-4d10-a3c2-9e906d768230,SESHFX Elite Premium,How can I benefit from the crypto bot strategies?,Our mentors provide profitable strategies to enhance your trading experience using crypto bots.
956cd788-244f-4473-942a-9164ea64ffa8,Options Alerts Lifetime,Which analyst should I follow?,We offer a 7-day free trial to explore each analyst's style and find your best match.
956cd788-244f-4473-942a-9164ea64ffa8,Options Alerts Lifetime,How do you alert your trades?,Trades are spelled out clearly or use standard formats. Includes tickers
956cd788-244f-4473-942a-9164ea64ffa8,Options Alerts Lifetime,What is the TradingView Indicator?,A comprehensive tool with buy/sell signals
9c7eb690-aa8a-403a-94c3-186ac6ef575b,Alpha Traders Complete Guide,What is included in the Discord community?,Access to exclusive trading education
9c7eb690-aa8a-403a-94c3-186ac6ef575b,Alpha Traders Complete Guide,How can I access the Complete SMC Book?,The book is available for purchase exclusively through crypto payments on our website.
3e76ccbc-1cfb-422c-aa7d-5607efe8e4aa,Alpha Traders Advanced,What is included in the Discord community?,Exclusive trading education
3e76ccbc-1cfb-422c-aa7d-5607efe8e4aa,Alpha Traders Advanced,How often are the live educational webinars?,Multiple webinars are hosted each week on new topics.
b7239f05-dedb-4f80-80e8-ce7fb1cfc09c,Alpha Traders Complete Guide,What is included in the Discord community?,Access to exclusive trading education
b7239f05-dedb-4f80-80e8-ce7fb1cfc09c,Alpha Traders Complete Guide,How can I access the Complete SMC Book?,The book is available for purchase exclusively through crypto payments on our website.
bbb93b13-252d-43b0-bd61-387c0cc77f6d,Lucid Capital Annual,How many trades do you take?,We focus on trades with high risk/reward ratios
bbb93b13-252d-43b0-bd61-387c0cc77f6d,Lucid Capital Annual,Do you alert your trades?,Our trade mentions are for educational purposes
bbb93b13-252d-43b0-bd61-387c0cc77f6d,Lucid Capital Annual,What type of trading community is Lucid Capital?,An exclusive Discord community for options trading with real-time alerts and educational resources.
bbb93b13-252d-43b0-bd61-387c0cc77f6d,Lucid Capital Annual,How much capital should I start with?,Start with what's comfortable for you. Paper trading is a great way to learn.
bbb93b13-252d-43b0-bd61-387c0cc77f6d,Lucid Capital Annual,Can I expect to make a ton of money when I join?,Success in trading requires skill and risk management. Earnings vary.
04c0e98f-fa33-4291-bf2e-98c20a4ab6e7,Lucid Capital Education,How many trades do you take?,I focus on substantial risk/reward trades
04c0e98f-fa33-4291-bf2e-98c20a4ab6e7,Lucid Capital Education,Do you alert your trades?,Mentions are for educational purposes only. Trades are my own
04c0e98f-fa33-4291-bf2e-98c20a4ab6e7,Lucid Capital Education,What type of trading community is Lucid Capital?,An exclusive Discord community for options trading
04c0e98f-fa33-4291-bf2e-98c20a4ab6e7,Lucid Capital Education,How much capital should I start with?,Risk levels vary. Start with comfort. Paper trading is a safe way to learn without risking real money.
04c0e98f-fa33-4291-bf2e-98c20a4ab6e7,Lucid Capital Education,Can I expect to make a ton of money when I join?,Success isn't guaranteed. Options trading is complex. Effective risk management and discipline are crucial.
ebd7fff6-aa58-4679-b27b-6325d1a106d0,kovaszfx VIP Channel,What is the technical analysis?,Technical analysis involves studying price trends
ebd7fff6-aa58-4679-b27b-6325d1a106d0,kovaszfx VIP Channel,What is the forex?,Forex is the international currency market
ebd7fff6-aa58-4679-b27b-6325d1a106d0,kovaszfx VIP Channel,What are the advantages of swing trading?,Swing trading allows for flexibility
9fec11e4-b8aa-4517-8e0c-81aa88867343,One Trade System,Which Tickers You Trade ?,SPY / QQQ / IWM
9fec11e4-b8aa-4517-8e0c-81aa88867343,One Trade System,What are the One Trade System ?,only one trade a day 10 - 11 am est / we will trade only the best setup every day
9fec11e4-b8aa-4517-8e0c-81aa88867343,One Trade System,Cancellation and refund policy,Cancel anytime via Whop dashboard. paid subscription fees are non-refundable.
9fec11e4-b8aa-4517-8e0c-81aa88867343,One Trade System,Can I trade futures with it?,Yes
9fec11e4-b8aa-4517-8e0c-81aa88867343,One Trade System,What is the win rate of the bot?,The Win rate is roughly +80%.
79076904-81d4-408f-b4b6-0e07052be807,Trading Day Gold,What is included in the Gold Membership?,It includes access to all channels
79076904-81d4-408f-b4b6-0e07052be807,Trading Day Gold,Can I network with other traders?,Yes
0f2c221d-9272-4fc6-98ab-1417a6df3e1b,1 on 1 Mentorship,How do I access live trading sessions?,Live trading sessions are accessible through our exclusive member portal.
0f2c221d-9272-4fc6-98ab-1417a6df3e1b,1 on 1 Mentorship,Is there a refund policy?,No refunds are provided for the MasterMind 1.0 access pass.
d0a32ee0-e3b6-4d86-8327-9c7df325f2c0,Motivated Trading Subscription,What trading instruments do you cover?,We provide signals and education for Stocks
d0a32ee0-e3b6-4d86-8327-9c7df325f2c0,Motivated Trading Subscription,How can I access live trading sessions?,Live sessions are available 2-3 times per week for subscribers.
8df6a6c0-a5d1-47d3-987b-45d74cee6278,Motivated Trading Quarterly,What type of support is available?,We offer 24/7 support and mentoring from our highly qualified team.
8df6a6c0-a5d1-47d3-987b-45d74cee6278,Motivated Trading Quarterly,How often are live trading sessions?,We conduct live trading sessions 2-3 times per week.
c2973c76-e4b5-4eca-9f35-8af3b2033a77,Motivated Trading Monthly,How quickly can I start receiving trade alerts?,Trade alerts are available immediately upon joining the community.
c2973c76-e4b5-4eca-9f35-8af3b2033a77,Motivated Trading Monthly,What kind of support is available to members?,We offer 24/7 support and mentoring from our highly qualified team.
62eddc40-5de1-46c5-84f9-bf70d3755d71,Copy My Trades,Who is this for?,Copy My Trade is made for beginners and advanced trader
62eddc40-5de1-46c5-84f9-bf70d3755d71,Copy My Trades,I don't have a lot of time available,Yes! We believe that our method is designed for fast execution. You will need about 30 minutes a day to see our trades
e207e271-1bcc-4398-82d1-f335d3b48abd,Beginner's Copy My Trades,Who is this for?,Copy My Trade is made for beginners and advanced trader
e207e271-1bcc-4398-82d1-f335d3b48abd,Beginner's Copy My Trades,I don't have a lot of time available,Yes! We believe that our method is designed for fast execution. You will need about 30 minutes a day to see our trades
aee1daba-4208-4487-a44d-06188b9dec14,Rome,What do I need to start,A willingness to learn and £250 to invest
aee1daba-4208-4487-a44d-06188b9dec14,Rome,What is your refund policy,If you join and make no money within 3 months you will be refunded your full amount +50%
8f68b748-7342-4038-a807-14fb3d15e1ca,JBW Diamond Subscription,Am I guaranteed to make money?,We can not 100% guarantee that you will make money. That will come with how much time and effort you put in. 99% of our members make money so do not be part of the one percent
8f68b748-7342-4038-a807-14fb3d15e1ca,JBW Diamond Subscription,What do you guys trade?,Here at JBW we trade it all. Our main focus is Options and Futures but we also have a handful of Forex alerters as well!
8f68b748-7342-4038-a807-14fb3d15e1ca,JBW Diamond Subscription,Why should I choose JBW over the other groups?,The reason our members enjoy JBW so much is for one we are a tight community where we all know each other and can communicate on a daily basis about things other than just stocks. Secondly we are a very good price for what we offer compared to most other groups... Most people make their subscription back in 1 day!
12c100a0-0a1d-4e1f-8629-112f2566fb1a,Vault Trading Academy,What markets do you focus on?,We primarily focus on Forex and Options trading.
12c100a0-0a1d-4e1f-8629-112f2566fb1a,Vault Trading Academy,What is the format of the live sessions?,Live sessions are conducted via Zoom and feature expert-led market analysis
12c100a0-0a1d-4e1f-8629-112f2566fb1a,Vault Trading Academy,Do you offer any personalized support?,Yes
12c100a0-0a1d-4e1f-8629-112f2566fb1a,Vault Trading Academy,What happens after the 3-day trial?,Once your FREE 3-day trial ends
12c100a0-0a1d-4e1f-8629-112f2566fb1a,Vault Trading Academy,Can I cancel my subscription anytime?,All sales are final
0071ee10-55a2-445a-8506-8e1ae0b00651,DCA CryptoClub,Wat is inbegrepen bij DCA CryptoClub?,Je krijgt toegang tot onze events en exclusieve Discord kanalen!
0071ee10-55a2-445a-8506-8e1ae0b00651,DCA CryptoClub,Is het lidmaatschap geschikt voor zowel beginnende als ervaren investeerders?,Jazeker
2cc93e17-acd3-448c-a25e-11c4ecdb334f,Unlimited Options,What is Unlimited Options?,Unlimited Options caters to traders across all skill levels
2cc93e17-acd3-448c-a25e-11c4ecdb334f,Unlimited Options,How does the live tracker work?,Our professional live tracker provides subscribers with a transparent view of our trading callouts
2cc93e17-acd3-448c-a25e-11c4ecdb334f,Unlimited Options,What types of trading signals do you offer?,We offer a range of trading signals
2cc93e17-acd3-448c-a25e-11c4ecdb334f,Unlimited Options,What is your refund policy?,All sales are final post-checkout. Refunds only for accidental multiple purchases
b5caf02a-db22-4c74-ae36-8c8375e08d6f,Prisma Crypto Plus,How can I access the service?,You should have a verified discord server. Once you get access on Whop
b5caf02a-db22-4c74-ae36-8c8375e08d6f,Prisma Crypto Plus,What is the success rate of your signals?,Our signals boast up to 90% accuracy
e16349ff-5b02-4293-bcc3-850cfc5adaae,Prisma Trading Signals,How can I access the service?,You should have a verified discord server. Once you get access on Whop
e16349ff-5b02-4293-bcc3-850cfc5adaae,Prisma Trading Signals,What types of markets are analyzed?,We provide daily analysis and predictions for stock options and major cryptocurrencies.
e7947068-c29b-4821-ab17-11f0e6482c8e,Prisma Trading Signals,How can I access the service?,You should have a verified discord server. Once you get access on Whop
e7947068-c29b-4821-ab17-11f0e6482c8e,Prisma Trading Signals,What types of markets are analyzed?,We provide daily analysis and predictions for stock options and major cryptocurrencies.
20b87ade-aab0-439d-bdef-9b18d6e856b2,Market Masters Premium,Who,Market Masters Premium is for traders and passionate people who want a more reliable system for making money with the stock market.
20b87ade-aab0-439d-bdef-9b18d6e856b2,Market Masters Premium,I don't have a lot of time available,The methods we teach are designed for rapid execution. All you need is a minimum of 30 minutes a day to listen to our educators.
20b87ade-aab0-439d-bdef-9b18d6e856b2,Market Masters Premium,I know nothing about the skills you teach. Is it a problem?,Of course not. This is an educational program. Follow our step-by-step lessons and guidance to be on the right track.
20b87ade-aab0-439d-bdef-9b18d6e856b2,Market Masters Premium,I don't trust trading groups,We are transparent at Market Masters. Trading takes time and hard work. You can cancel your subscription anytime.
09c4874d-63f7-4c9b-bc06-b61af9608eef,Shinobi Signals Elite,What's your refund policy?,All sales are final. No refunds. Cancel your subscription before next due date to avoid charges.
09c4874d-63f7-4c9b-bc06-b61af9608eef,Shinobi Signals Elite,I am very busy,Webinars are recorded for you to watch later. Schedule live trading as per your availability.
09c4874d-63f7-4c9b-bc06-b61af9608eef,Shinobi Signals Elite,I know nothing about trading,Yes! Our framework is beginner-friendly. Follow our lessons to build your own trading system.
09c4874d-63f7-4c9b-bc06-b61af9608eef,Shinobi Signals Elite,I'm already a consistent profitable trader,If profitable
3ec0154c-177e-4acb-90d9-fa3655b25176,Learning:Crypto Premium,What is the refund policy?,We offer no refund policy on memberships as you have full control on when to cancel.
3ec0154c-177e-4acb-90d9-fa3655b25176,Learning:Crypto Premium,Do you cover other markets,Yes
3ec0154c-177e-4acb-90d9-fa3655b25176,Learning:Crypto Premium,Do you offer live support?,Either on our platform for the video content or on discord you can ask questions and get answered by the team or members who have the knowledge to help.
3ec0154c-177e-4acb-90d9-fa3655b25176,Learning:Crypto Premium,Is it worth buying it for a year?,If you'd like to lock in and save 3 months of the membership (£60)
3ec0154c-177e-4acb-90d9-fa3655b25176,Learning:Crypto Premium,Will I be successful?,If you put in the required effort to learn and follow risk management principles we teach
61c5d505-9e65-42b9-b327-5d5fe2928fed,LIMITLE$$ Lifetime,What is included in the Lifetime Access?,It includes bootcamps
61c5d505-9e65-42b9-b327-5d5fe2928fed,LIMITLE$$ Lifetime,Are there any additional fees?,No
547bc5e8-b2ea-4b10-83d5-3839334a370c,Executive,What is included in the Limitless+ membership?,Full access to personalized mentoring
547bc5e8-b2ea-4b10-83d5-3839334a370c,Executive,How can I benefit from daily live trading?,You'll learn directly from experts as they stream charts and trades
32a730b7-aa1a-4eee-8ae1-f5bbe3aeb5dc,Consistency Capital Community,Is this a good community for a beginner trader?,Absolutely! All traders are welcome! The program provides education
32a730b7-aa1a-4eee-8ae1-f5bbe3aeb5dc,Consistency Capital Community,Where can I reach out if I have questions?,If you have any questions please send an email to info@consistencycapital.cc
14182352-e394-477d-80a6-427ddfffd593,CryptoClub Premium,What is Crypto Club?,Crypto Club is an exclusive group of motivated members striving for financial stability through Web3.
14182352-e394-477d-80a6-427ddfffd593,CryptoClub Premium,How do I get access?,Apply to the waitlist for a trial membership. Upgrade before the 30-day trial ends.
f4711723-572e-4bc1-8067-ffcc52f7e07c,CryptoClub Premium,What is Crypto Club?,Crypto Club is an exclusive group of motivated members who are striving to build long term financial stability through Web3.
f4711723-572e-4bc1-8067-ffcc52f7e07c,CryptoClub Premium,How do I get access?,To receive access to Crypto Club you must apply to the waitlist to receive a trial membership. Once you have been accepted you will have a chance to upgrade before your 30 day trial ends.
73427a2b-8bab-43f7-8176-1afa11d7004c,Diamond Options Premium,Terms and Conditions,Please go to this url for our full Terms and Conditions: https://www.diamondoptions.net/terms-of-service
73427a2b-8bab-43f7-8176-1afa11d7004c,Diamond Options Premium,What is your cancellation policy?,No refunds offered. Access is guaranteed up until the end of the current installment/cycle.
73427a2b-8bab-43f7-8176-1afa11d7004c,Diamond Options Premium,How long have you been trading?,We have a combined 10+ years of experience
73427a2b-8bab-43f7-8176-1afa11d7004c,Diamond Options Premium,What kind of alerts do you send out to your members?,We mainly trade options. Our alerts are broken down between 3 channels: one for daytrades
73427a2b-8bab-43f7-8176-1afa11d7004c,Diamond Options Premium,How large is your community?,Our Discord server has over 4
9a30eed0-896c-4c09-a8b5-01a684dbeefb,MapleStax Premium,What is included in the Premium Discord Access?,You'll get live webinars
9a30eed0-896c-4c09-a8b5-01a684dbeefb,MapleStax Premium,How can I join the free bootcamp opportunity?,Leave a 5-star review
8dbdfa51-761c-45bf-b4fe-7565e1ca628f,LIFETIME ACCESS,How do I access the trading community?,Connect your Discord to Whop to gain access to the group.
8dbdfa51-761c-45bf-b4fe-7565e1ca628f,LIFETIME ACCESS,What is included in the Trading Bootcamp starter pack?,Leave a 5-star review and send a screenshot to receive the starter pack.
92afa6bd-e44a-4eb9-8ded-7c06b6a0a474,MapleStax Trading,What topics are covered in the webinars?,The webinars cover a range of topics including trading strategies
92afa6bd-e44a-4eb9-8ded-7c06b6a0a474,MapleStax Trading,How do real-time trade alerts work?,You'll receive instant notifications on your device about potential trading opportunities identified by our experts.
387b2243-4807-4d4c-a1a5-b4874ff10393,MapleStax Lifetime,What topics are covered in the webinars?,Webinars cover trading strategies
387b2243-4807-4d4c-a1a5-b4874ff10393,MapleStax Lifetime,How often do trade alerts get sent?,Trade alerts are sent in real-time whenever profitable opportunities arise.
904d6c2e-5be3-4e44-84f9-690db2b223f9,📈TSTH Buy/Sell Indicator📈,What is the best way to get support if I have questions or issues?,The quickest way to get support is by reaching out to our support team through our Moderators in our Discord server.
904d6c2e-5be3-4e44-84f9-690db2b223f9,📈TSTH Buy/Sell Indicator📈,Any other ways to connect ?,You can also email us at info@thestocktraderhub.com or stocktraderhub01@gmail.com
904d6c2e-5be3-4e44-84f9-690db2b223f9,📈TSTH Buy/Sell Indicator📈,Is your trading advice considered financial advice?,No
904d6c2e-5be3-4e44-84f9-690db2b223f9,📈TSTH Buy/Sell Indicator📈,What types of trade alerts do you provide?,We provide alerts for day trades u0026 swing trades for Options and Stocks
904d6c2e-5be3-4e44-84f9-690db2b223f9,📈TSTH Buy/Sell Indicator📈,How will I receive trade alerts?,Trade alerts are posted in real-time in our designated Discord channels based on the type of membership you have.
801e0d85-70a6-497c-ab90-97e3136e6873,💎TSTH Premium Discord💎,What is the best way to get support if I have questions or issues?,The quickest way to get support is by reaching out to our support team through our Moderators in our Discord server.
801e0d85-70a6-497c-ab90-97e3136e6873,💎TSTH Premium Discord💎,Any other ways to connect?,You can also email us at info@thestocktraderhub.com or stocktraderhub01@gmail.com
801e0d85-70a6-497c-ab90-97e3136e6873,💎TSTH Premium Discord💎,Is your trading advice considered financial advice?,No
801e0d85-70a6-497c-ab90-97e3136e6873,💎TSTH Premium Discord💎,What types of trade alerts do you provide?,We provide alerts for day trades u0026 swing trades for Options and Stocks
801e0d85-70a6-497c-ab90-97e3136e6873,💎TSTH Premium Discord💎,How will I receive trade alerts?,Trade alerts are posted in real-time in our designated Discord channels based on the type of membership you have.
94cec22b-3492-42ca-bd95-3205fdd2161b,VibeBot,What is your winrate?,It fluctuates over time but as of may 17
94cec22b-3492-42ca-bd95-3205fdd2161b,VibeBot,What's the catch?,The only catch is that this is not a get rich quick scheme
94cec22b-3492-42ca-bd95-3205fdd2161b,VibeBot,Should I join if I work a full time job?,Yes! There is something for everyone
73a0a836-ee5a-4d58-b8a6-d9440e660b14,Premium Discord + VibeBot,What is your winrate?,It fluctuates
73a0a836-ee5a-4d58-b8a6-d9440e660b14,Premium Discord + VibeBot,What's the catch?,This isn't a get-rich-quick scheme. The focus is on long-term education for market success.
73a0a836-ee5a-4d58-b8a6-d9440e660b14,Premium Discord + VibeBot,Should I join if I work a full time job?,Yes! There's value for everyone
51ed7373-e788-4edd-9a19-f82ef665ecb8,The Profit Genie Premium,What does the AI bot offer in real-time?,The AI bot provides real-time alerts on trades
51ed7373-e788-4edd-9a19-f82ef665ecb8,The Profit Genie Premium,Can I access educational resources?,Yes
54f52374-48f6-4913-898a-f4e2564e7042,The Profit Genie Mentorship,How does TPG Mentorship help in trading?,It provides real-time insights
54f52374-48f6-4913-898a-f4e2564e7042,The Profit Genie Mentorship,What is the duration and cost of the mentorship?,The mentorship lasts 90 days and costs $450.
c6a407ee-ff85-42f4-8304-6740da788f6e,Alpha Trades VIP,What are the benefits of membership in Alpha Algo?,The first immediate benefit of joining Alpha Algo is access to our Discord and Telegram support channels
c6a407ee-ff85-42f4-8304-6740da788f6e,Alpha Trades VIP,What kind of customer support can I expect after I purchase your product/service?,We value our customers and strive to provide world-class customer support
c6a407ee-ff85-42f4-8304-6740da788f6e,Alpha Trades VIP,How do your indicators differ from those of other algorithms in terms of accuracy?,What sets our indicators apart from the competition is our passion for creating top-of-the-line products and our professional designs. Additionally
5cbddff4-d4ec-45dd-abee-223d7b3f9381,Alpha Trades VIP,What are the benefits of membership in Alpha Algo?,Immediate access to Discord/Telegram support
5cbddff4-d4ec-45dd-abee-223d7b3f9381,Alpha Trades VIP,What kind of customer support can I expect after I purchase your product/service?,World-class support ensuring no question goes unanswered. You're never alone with Alpha Trades.
5cbddff4-d4ec-45dd-abee-223d7b3f9381,Alpha Trades VIP,How do your indicators differ from those of other algorithms in terms of accuracy?,Our passion and professional design set us apart. We use our own indicators daily for trading.
2e0c2967-0939-4461-b35e-c71b6fe91927,$100K HFT Passing,What are the benefits of membership in Alpha Algo?,Join our Discord and Telegram for support
2e0c2967-0939-4461-b35e-c71b6fe91927,$100K HFT Passing,What kind of customer support can I expect after I purchase your product/service?,We provide world-class customer support
2e0c2967-0939-4461-b35e-c71b6fe91927,$100K HFT Passing,How do your indicators differ from those of other algorithms in terms of accuracy?,Our indicators are trader-tested daily
d1d8f317-3e9e-44b6-b433-97b0865ce935,Alpha Trades Lifetime,What are the benefits of membership in Alpha Algo?,Access to Discord/Telegram
d1d8f317-3e9e-44b6-b433-97b0865ce935,Alpha Trades Lifetime,What kind of customer support can I expect after I purchase your product/service?,World-class customer support ensuring no question is left unanswered.
d1d8f317-3e9e-44b6-b433-97b0865ce935,Alpha Trades Lifetime,How do your indicators differ from those of other algorithms in terms of accuracy?,Our indicators are designed professionally and used by our team daily
288962bd-c7bf-46f2-a24b-caf541c4444d,Alpha Trades Personal Coaching,What are the benefits of membership in Alpha Algo?,Access to support channels
288962bd-c7bf-46f2-a24b-caf541c4444d,Alpha Trades Personal Coaching,What kind of customer support can I expect after I purchase your product/service?,World-class support ensuring all questions are answered; you're never alone with Alpha Trades.
288962bd-c7bf-46f2-a24b-caf541c4444d,Alpha Trades Personal Coaching,How do your indicators differ from those of other algorithms in terms of accuracy?,Our indicators are designed by traders for traders
f9dc39de-4280-44e3-b900-2f0e6af4d24e,Alpha Trades Lifetime,What are the benefits of membership in Alpha Algo?,Access to Discord/Telegram
f9dc39de-4280-44e3-b900-2f0e6af4d24e,Alpha Trades Lifetime,What kind of customer support can I expect after I purchase your product/service?,World-class customer support ensuring no question is left unanswered.
f9dc39de-4280-44e3-b900-2f0e6af4d24e,Alpha Trades Lifetime,How do your indicators differ from those of other algorithms in terms of accuracy?,Our indicators are designed professionally and used by our team daily
3451850e-e55d-4066-9160-e1deb31b8cc7,Alpha Trades Premium,What are the benefits of membership in Alpha Algo?,Access to Discord
3451850e-e55d-4066-9160-e1deb31b8cc7,Alpha Trades Premium,What kind of customer support can I expect after I purchase your product/service?,World-class customer support
3451850e-e55d-4066-9160-e1deb31b8cc7,Alpha Trades Premium,How do your indicators differ from those of other algorithms in terms of accuracy?,Passion-driven
b0413c4d-ced3-4b39-910d-cac6ed7da54a,Alpha Trades Premium,What are the benefits of membership in Alpha Algo?,Access to Discord
b0413c4d-ced3-4b39-910d-cac6ed7da54a,Alpha Trades Premium,What kind of customer support can I expect after I purchase your product/service?,We provide world-class support and ensure no question goes unanswered.
